# Export of ACLAME MGEs. Version 0.4, category All. Copyright (C) 2002-2018 The ACLAME team.
# ACLAME ID	Name	Segment	Size (bp)	Nb genes	Nb CDS	Taxo ID	MGE Type	Genome type	Genome strands	Genome organisation	Complete	Host(s)	Hosts taxo ID(s)	Cross-references
mge:2251	prophinder:43439		11341	16	16		prophage	DNA	ds	linear	yes	Listeria welshimeri serovar 6b str. SLCC5334	386043	prophinder:43439;genbank:acc:NC_008555
mge:2250	prophinder:43438		16446	19	19		prophage	DNA	ds	linear	yes	Listeria welshimeri serovar 6b str. SLCC5334	386043	prophinder:43438;genbank:acc:NC_008555
mge:2249	prophinder:43437		7969	9	9		prophage	DNA	ds	linear	yes	Listeria welshimeri serovar 6b str. SLCC5334	386043	prophinder:43437;genbank:acc:NC_008555;genbank:gi:116871422
mge:2248	prophinder:43421		20696	25	25		prophage	DNA	ds	linear	yes	Hahella chejuensis KCTC 2396	349521	prophinder:43421;genbank:acc:NC_007645
mge:2247	prophinder:43420		41430	49	49		prophage	DNA	ds	linear	yes	Hahella chejuensis KCTC 2396	349521	prophinder:43420;genbank:acc:NC_007645
mge:2246	prophinder:43417		29882	33	33		prophage	DNA	ds	linear	yes	Hahella chejuensis KCTC 2396	349521	prophinder:43417;genbank:acc:NC_007645
mge:2245	prophinder:43414		7073	10	10		prophage	DNA	ds	linear	yes	Hahella chejuensis KCTC 2396	349521	prophinder:43414;genbank:acc:NC_007645;genbank:gi:83642913
mge:2244	prophinder:45751		44489	65	65		prophage	DNA	ds	linear	yes	Haemophilus influenzae PittGG	374931	prophinder:45751;genbank:acc:NC_009567
mge:2243	prophinder:45747		21812	31	31		prophage	DNA	ds	linear	yes	Haemophilus influenzae PittGG	374931	prophinder:45747;genbank:acc:NC_009567;genbank:gi:148826757
mge:2242	prophinder:44621		29868	46	46		prophage	DNA	ds	linear	yes	Neisseria meningitidis Z2491	122587	prophinder:44621;genbank:acc:NC_003116
mge:2241	prophinder:44617		15204	17	16		prophage	DNA	ds	linear	yes	Neisseria meningitidis Z2491	122587	prophinder:44617;genbank:acc:NC_003116;genbank:gi:15793034
mge:2240	prophinder:45111		50645	67	66		prophage	DNA	ds	linear	yes	Yersinia enterocolitica subsp. enterocolitica 8081	393305	prophinder:45111;genbank:acc:NC_008800
mge:2239	prophinder:45106		35260	42	40		prophage	DNA	ds	linear	yes	Yersinia enterocolitica subsp. enterocolitica 8081	393305	prophinder:45106;genbank:acc:NC_008800
mge:2238	prophinder:45105		20709	24	24		prophage	DNA	ds	linear	yes	Yersinia enterocolitica subsp. enterocolitica 8081	393305	prophinder:45105;genbank:acc:NC_008800;genbank:gi:123440403
mge:2237	prophinder:43800		63347	50	50		prophage	DNA	ds	linear	yes	Corynebacterium glutamicum ATCC 13032	196627	prophinder:43800;genbank:acc:NC_003450;genbank:gi:58036263
mge:2236	prophinder:46427		21567	29	29		prophage	DNA	ds	linear	yes	Syntrophus aciditrophicus SB	56780	prophinder:46427;genbank:acc:NC_007759;genbank:gi:85857845
mge:2235	prophinder:46562		50806	70	67		prophage	DNA	ds	linear	yes	Yersinia pseudotuberculosis IP 31758	349747	prophinder:46562;genbank:acc:NC_009708
mge:2234	prophinder:46556		13904	17	17		prophage	DNA	ds	linear	yes	Yersinia pseudotuberculosis IP 31758	349747	prophinder:46556;genbank:acc:NC_009708
mge:2233	prophinder:46555		11462	13	13		prophage	DNA	ds	linear	yes	Yersinia pseudotuberculosis IP 31758	349747	prophinder:46555;genbank:acc:NC_009708;genbank:gi:153946813
mge:2232	prophinder:46081		11167	15	15		prophage	DNA	ds	linear	yes	Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130	267671	prophinder:46081;genbank:acc:NC_005823;genbank:gi:45655914
mge:2231	prophinder:46725		15906	15	15		prophage	DNA	ds	linear	yes	Legionella pneumophila str. Corby	400673	prophinder:46725;genbank:acc:NC_009494;genbank:gi:148358139
mge:2230	prophinder:44633		15122	14	13		prophage	DNA	ds	linear	yes	Corynebacterium diphtheriae NCTC 13129	257309	prophinder:44633;genbank:acc:NC_002935;genbank:gi:38232642
mge:2229	prophinder:45363		45609	30	30		prophage	DNA	ds	linear	yes	Burkholderia thailandensis E264	271848	prophinder:45363;genbank:acc:NC_007651
mge:2228	prophinder:45362		12961	18	18		prophage	DNA	ds	linear	yes	Burkholderia thailandensis E264	271848	prophinder:45362;genbank:acc:NC_007651;genbank:gi:83718394
mge:2227	prophinder:45642		54098	64	63		prophage	DNA	ds	linear	yes	Clostridium beijerinckii NCIMB 8052	290402	prophinder:45642;genbank:acc:NC_009617
mge:2226	prophinder:45637		24001	33	33		prophage	DNA	ds	linear	yes	Clostridium beijerinckii NCIMB 8052	290402	prophinder:45637;genbank:acc:NC_009617
mge:2225	prophinder:45633		16534	19	19		prophage	DNA	ds	linear	yes	Clostridium beijerinckii NCIMB 8052	290402	prophinder:45633;genbank:acc:NC_009617;genbank:gi:150014892
mge:2224	prophinder:45731		4585	9	9		prophage	DNA	ds	linear	yes	Yersinia pestis biovar Microtus str. 91001	229193	prophinder:45731;genbank:acc:NC_005810
mge:2223	prophinder:45730		11449	14	14		prophage	DNA	ds	linear	yes	Yersinia pestis biovar Microtus str. 91001	229193	prophinder:45730;genbank:acc:NC_005810;genbank:gi:45439865
mge:2222	prophinder:45814		56608	73	73		prophage	DNA	ds	linear	yes	Pseudomonas aeruginosa PA7	381754	prophinder:45814;genbank:acc:NC_009656
mge:2221	prophinder:45808		24410	29	29		prophage	DNA	ds	linear	yes	Pseudomonas aeruginosa PA7	381754	prophinder:45808;genbank:acc:NC_009656
mge:2220	prophinder:45807		29188	39	39		prophage	DNA	ds	linear	yes	Pseudomonas aeruginosa PA7	381754	prophinder:45807;genbank:acc:NC_009656
mge:2219	prophinder:45806		28578	37	37		prophage	DNA	ds	linear	yes	Pseudomonas aeruginosa PA7	381754	prophinder:45806;genbank:acc:NC_009656;genbank:gi:152983466
mge:2218	prophinder:46920		19504	22	22		prophage	DNA	ds	linear	yes	Serratia proteamaculans 568	399741	prophinder:46920;genbank:acc:NC_009832
mge:2217	prophinder:46916		17321	18	18		prophage	DNA	ds	linear	yes	Serratia proteamaculans 568	399741	prophinder:46916;genbank:acc:NC_009832;genbank:gi:157368249
mge:2216	prophinder:46259		38615	52	52		prophage	DNA	ds	linear	yes	Burkholderia pseudomallei K96243	272560	prophinder:46259;genbank:acc:NC_006350;genbank:gi:53717639
mge:2215	prophinder:45660		33974	48	48		prophage	DNA	ds	linear	yes	Clostridium novyi NT	386415	prophinder:45660;genbank:acc:NC_008593;genbank:gi:118442852
mge:2214	prophinder:46386		27686	34	34		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46386;genbank:acc:NC_005945
mge:2213	prophinder:46385		53200	68	68		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46385;genbank:acc:NC_005945
mge:2212	prophinder:46373		8446	8	8		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46373;genbank:acc:NC_005945
mge:2211	prophinder:46372		9392	16	16		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46372;genbank:acc:NC_005945
mge:2210	prophinder:46370		9875	15	15		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46370;genbank:acc:NC_005945
mge:2209	prophinder:46367		14314	18	18		prophage	DNA	ds	linear	yes	Bacillus anthracis str. Sterne	260799	prophinder:46367;genbank:acc:NC_005945;genbank:gi:49183039
mge:2208	prophinder:46757		69795	83	83		prophage	DNA	ds	linear	yes	Silicibacter sp. TM1040	292414	prophinder:46757;genbank:acc:NC_008044
mge:2207	prophinder:46753		27774	39	39		prophage	DNA	ds	linear	yes	Silicibacter sp. TM1040	292414	prophinder:46753;genbank:acc:NC_008044
mge:2206	prophinder:46752		34764	47	47		prophage	DNA	ds	linear	yes	Silicibacter sp. TM1040	292414	prophinder:46752;genbank:acc:NC_008044;genbank:gi:99079841
mge:2205	prophinder:44548		30837	36	36		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44548;genbank:acc:NC_009697
mge:2204	prophinder:44541		27608	38	38		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44541;genbank:acc:NC_009697
mge:2203	prophinder:44540		8740	16	16		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44540;genbank:acc:NC_009697
mge:2202	prophinder:44538		24183	32	32		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44538;genbank:acc:NC_009697
mge:2201	prophinder:44537		32988	24	24		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44537;genbank:acc:NC_009697
mge:2200	prophinder:44534		11359	20	20		prophage	DNA	ds	linear	yes	Clostridium botulinum A str. ATCC 19397	441770	prophinder:44534;genbank:acc:NC_009697;genbank:gi:153930785
mge:2199	prophinder:45221		33512	37	37		prophage	DNA	ds	linear	yes	Nitrosospira multiformis ATCC 25196	323848	prophinder:45221;genbank:acc:NC_007614;genbank:gi:82701135
mge:2198	prophinder:44713		37310	41	41		prophage	DNA	ds	linear	yes	Clostridium tetani E88	212717	prophinder:44713;genbank:acc:NC_004557
mge:2197	prophinder:44712		28884	25	25		prophage	DNA	ds	linear	yes	Clostridium tetani E88	212717	prophinder:44712;genbank:acc:NC_004557
mge:2196	prophinder:44711		43488	44	44		prophage	DNA	ds	linear	yes	Clostridium tetani E88	212717	prophinder:44711;genbank:acc:NC_004557;genbank:gi:28209834
mge:2195	prophinder:46295		13998	18	18		prophage	DNA	ds	linear	yes	Haemophilus influenzae Rd KW20	71421	prophinder:46295;genbank:acc:NC_000907;genbank:gi:16271976
mge:2194	prophinder:45057		16778	18	18		prophage	DNA	ds	linear	yes	Jannaschia sp. CCS1	290400	prophinder:45057;genbank:acc:NC_007802;genbank:gi:89052491
mge:2193	prophinder:43110		54516	64	64		prophage	DNA	ds	linear	yes	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	prophinder:43110;genbank:acc:NC_009648;genbank:gi:152968582
mge:2192	prophinder:44283		34104	52	52		plasmid	DNA	ds	linear	yes	Mannheimia succiniciproducens MBEL55E	221988	prophinder:44283;genbank:acc:NC_006300;genbank:gi:52424055
mge:2191	prophinder:46341		36187	57	56		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46341;genbank:acc:NC_003212
mge:2190	prophinder:46338		27776	38	37		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46338;genbank:acc:NC_003212
mge:2189	prophinder:46333		8721	18	18		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46333;genbank:acc:NC_003212
mge:2188	prophinder:46332		15106	22	21		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46332;genbank:acc:NC_003212
mge:2187	prophinder:46329		32160	40	40		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46329;genbank:acc:NC_003212
mge:2186	prophinder:46326		12633	20	20		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46326;genbank:acc:NC_003212
mge:2185	prophinder:46325		24702	29	29		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46325;genbank:acc:NC_003212
mge:2184	prophinder:46324		15135	17	17		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46324;genbank:acc:NC_003212
mge:2183	prophinder:46322		5699	9	9		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46322;genbank:acc:NC_003212
mge:2182	prophinder:46314		10731	17	17		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46314;genbank:acc:NC_003212
mge:2181	prophinder:46312		5899	9	9		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46312;genbank:acc:NC_003212
mge:2180	prophinder:46311		11629	17	17		prophage	DNA	ds	linear	yes	Listeria innocua Clip11262	272626	prophinder:46311;genbank:acc:NC_003212;genbank:gi:16799079
mge:2179	prophinder:44697		34909	48	48		prophage	DNA	ds	linear	yes	Vibrio cholerae O395	345073	prophinder:44697;genbank:acc:NC_009456;genbank:gi:147671401
mge:2178	prophinder:46633		22187	31	31		prophage	DNA	ds	linear	yes	Desulfovibrio vulgaris subsp. vulgaris DP4	391774	prophinder:46633;genbank:acc:NC_008751
mge:2177	prophinder:46632		37028	28	28		prophage	DNA	ds	linear	yes	Desulfovibrio vulgaris subsp. vulgaris DP4	391774	prophinder:46632;genbank:acc:NC_008751
mge:2176	prophinder:46631		36411	45	45		prophage	DNA	ds	linear	yes	Desulfovibrio vulgaris subsp. vulgaris DP4	391774	prophinder:46631;genbank:acc:NC_008751
mge:2175	prophinder:46630		42742	46	46		prophage	DNA	ds	linear	yes	Desulfovibrio vulgaris subsp. vulgaris DP4	391774	prophinder:46630;genbank:acc:NC_008751;genbank:gi:120601051
mge:2174	prophinder:44421		39339	43	42		prophage	DNA	ds	linear	yes	Yersinia pestis KIM	187410	prophinder:44421;genbank:acc:NC_004088
mge:2173	prophinder:44418		7178	9	9		prophage	DNA	ds	linear	yes	Yersinia pestis KIM	187410	prophinder:44418;genbank:acc:NC_004088;genbank:gi:22123922
mge:2172	prophinder:46065		16296	24	22		prophage	DNA	ds	linear	yes	Xylella fastidiosa Temecula1	183190	prophinder:46065;genbank:acc:NC_004556
mge:2171	prophinder:46056		18528	24	24		prophage	DNA	ds	linear	yes	Xylella fastidiosa Temecula1	183190	prophinder:46056;genbank:acc:NC_004556
mge:2170	prophinder:46055		40148	49	49		prophage	DNA	ds	linear	yes	Xylella fastidiosa Temecula1	183190	prophinder:46055;genbank:acc:NC_004556
mge:2169	prophinder:46053		34846	34	33		prophage	DNA	ds	linear	yes	Xylella fastidiosa Temecula1	183190	prophinder:46053;genbank:acc:NC_004556
mge:2168	prophinder:46050		10522	18	18		prophage	DNA	ds	linear	yes	Xylella fastidiosa Temecula1	183190	prophinder:46050;genbank:acc:NC_004556;genbank:gi:28197945
mge:2167	prophinder:44011		52657	49	49		prophage	DNA	ds	linear	yes	Syntrophobacter fumaroxidans MPOB	335543	prophinder:44011;genbank:acc:NC_008554
mge:2166	prophinder:44009		8720	9	9		prophage	DNA	ds	linear	yes	Syntrophobacter fumaroxidans MPOB	335543	prophinder:44009;genbank:acc:NC_008554;genbank:gi:116747452
mge:2165	prophinder:47632		24326	31	28		prophage	DNA	ds	linear	yes	Yersinia pestis Angola	349746	prophinder:47632;genbank:acc:NC_010159
mge:2164	prophinder:47629		12677	15	14		prophage	DNA	ds	linear	yes	Yersinia pestis Angola	349746	prophinder:47629;genbank:acc:NC_010159
mge:2163	prophinder:47627		11449	14	13		prophage	DNA	ds	linear	yes	Yersinia pestis Angola	349746	prophinder:47627;genbank:acc:NC_010159;genbank:gi:162418099
mge:2162	prophinder:45074		17384	18	18		prophage	DNA	ds	linear	yes	Shigella dysenteriae Sd197	300267	prophinder:45074;genbank:acc:NC_007606
mge:2161	prophinder:45071		7668	12	12		prophage	DNA	ds	linear	yes	Shigella dysenteriae Sd197	300267	prophinder:45071;genbank:acc:NC_007606
mge:2160	prophinder:45067		10105	12	12		prophage	DNA	ds	linear	yes	Shigella dysenteriae Sd197	300267	prophinder:45067;genbank:acc:NC_007606;genbank:gi:82775382
mge:2159	prophinder:44213		27000	34	33		prophage	DNA	ds	linear	yes	Escherichia coli E24377A	331111	prophinder:44213;genbank:acc:NC_009801
mge:2158	prophinder:44205		47866	51	48		prophage	DNA	ds	linear	yes	Escherichia coli E24377A	331111	prophinder:44205;genbank:acc:NC_009801
mge:2157	prophinder:44200		26580	35	33		prophage	DNA	ds	linear	yes	Escherichia coli E24377A	331111	prophinder:44200;genbank:acc:NC_009801
mge:2156	prophinder:44195		8803	10	10		prophage	DNA	ds	linear	yes	Escherichia coli E24377A	331111	prophinder:44195;genbank:acc:NC_009801
mge:2155	prophinder:44194		18775	19	18		prophage	DNA	ds	linear	yes	Escherichia coli E24377A	331111	prophinder:44194;genbank:acc:NC_009801;genbank:gi:157154711
mge:2154	prophinder:44684		42818	49	48		prophage	DNA	ds	linear	yes	Pseudoalteromonas atlantica T6c	342610	prophinder:44684;genbank:acc:NC_008228;genbank:gi:109896332
mge:2153	prophinder:43153		44406	63	63		prophage	DNA	ds	linear	yes	Haemophilus influenzae 86-028NP	281310	prophinder:43153;genbank:acc:NC_007146
mge:2152	prophinder:43151		20331	30	30		prophage	DNA	ds	linear	yes	Haemophilus influenzae 86-028NP	281310	prophinder:43151;genbank:acc:NC_007146
mge:2151	prophinder:43150		16829	26	26		prophage	DNA	ds	linear	yes	Haemophilus influenzae 86-028NP	281310	prophinder:43150;genbank:acc:NC_007146;genbank:gi:162960935
mge:2150	prophinder:45449		16711	24	23		prophage	DNA	ds	linear	yes	Campylobacter curvus 525.92	360105	prophinder:45449;genbank:acc:NC_009715;genbank:gi:154173617
mge:2149	prophinder:46506		44796	66	66		prophage	DNA	ds	linear	yes	Staphylococcus haemolyticus JCSC1435	279808	prophinder:46506;genbank:acc:NC_007168
mge:2148	prophinder:46504		48220	62	62		prophage	DNA	ds	linear	yes	Staphylococcus haemolyticus JCSC1435	279808	prophinder:46504;genbank:acc:NC_007168
mge:2147	prophinder:46496		10222	19	19		prophage	DNA	ds	linear	yes	Staphylococcus haemolyticus JCSC1435	279808	prophinder:46496;genbank:acc:NC_007168;genbank:gi:70725001
mge:2146	prophinder:44488		41788	63	63		prophage	DNA	ds	linear	yes	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	203120	prophinder:44488;genbank:acc:NC_008531;genbank:gi:116617174
mge:2145	prophinder:46306		10914	11	11		prophage	DNA	ds	linear	yes	Oceanobacillus iheyensis HTE831	221109	prophinder:46306;genbank:acc:NC_004193;genbank:gi:23097455
mge:2144	prophinder:45312		39348	55	55		prophage	DNA	ds	linear	yes	Staphylococcus aureus subsp. aureus MW2	196620	prophinder:45312;genbank:acc:NC_003923
mge:2143	prophinder:45311		45172	64	64		prophage	DNA	ds	linear	yes	Staphylococcus aureus subsp. aureus MW2	196620	prophinder:45311;genbank:acc:NC_003923;genbank:gi:21281729
mge:2142	prophinder:44348		29575	48	48		prophage	DNA	ds	linear	yes	Campylobacter jejuni RM1221	195099	prophinder:44348;genbank:acc:NC_003912;genbank:gi:57236892
mge:2141	prophinder:44605		23392	27	27		prophage	DNA	ds	linear	yes	Clostridium perfringens str. 13	195102	prophinder:44605;genbank:acc:NC_003366;genbank:gi:18308982
mge:2140	prophinder:45399		16138	23	23		prophage	DNA	ds	linear	yes	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	342451	prophinder:45399;genbank:acc:NC_007350;genbank:gi:73661309
mge:2139	prophinder:44374		33537	43	43		prophage	DNA	ds	linear	yes	Pseudomonas putida F1	351746	prophinder:44374;genbank:acc:NC_009512
mge:2138	prophinder:44372		25609	32	32		prophage	DNA	ds	linear	yes	Pseudomonas putida F1	351746	prophinder:44372;genbank:acc:NC_009512;genbank:gi:148545259
mge:2137	prophinder:45064		43303	54	54		prophage	DNA	ds	linear	yes	Pseudomonas entomophila L48	384676	prophinder:45064;genbank:acc:NC_008027;genbank:gi:104779316
mge:2136	prophinder:46015		14941	20	20		prophage	DNA	ds	linear	yes	Lactococcus lactis subsp. cremoris MG1363	416870	prophinder:46015;genbank:acc:NC_009004
mge:2135	prophinder:45999		41642	58	58		prophage	DNA	ds	linear	yes	Lactococcus lactis subsp. cremoris MG1363	416870	prophinder:45999;genbank:acc:NC_009004
mge:2134	prophinder:45992		18674	30	30		prophage	DNA	ds	linear	yes	Lactococcus lactis subsp. cremoris MG1363	416870	prophinder:45992;genbank:acc:NC_009004
mge:2133	prophinder:45991		10023	14	14		prophage	DNA	ds	linear	yes	Lactococcus lactis subsp. cremoris MG1363	416870	prophinder:45991;genbank:acc:NC_009004
mge:2132	prophinder:45986		7539	10	10		prophage	DNA	ds	linear	yes	Lactococcus lactis subsp. cremoris MG1363	416870	prophinder:45986;genbank:acc:NC_009004;genbank:gi:125622882
mge:2131	prophinder:45725		33971	38	38		prophage	DNA	ds	linear	yes	Xanthomonas oryzae pv. oryzae KACC10331	291331	prophinder:45725;genbank:acc:NC_006834;genbank:gi:58579623
mge:2130	prophinder:45047		38672	61	61		prophage	DNA	ds	linear	yes	Streptococcus pyogenes str. Manfredo	160491	prophinder:45047;genbank:acc:NC_009332
mge:2129	prophinder:45045		39104	57	52		prophage	DNA	ds	linear	yes	Streptococcus pyogenes str. Manfredo	160491	prophinder:45045;genbank:acc:NC_009332
mge:2128	prophinder:45044		31466	53	53		prophage	DNA	ds	linear	yes	Streptococcus pyogenes str. Manfredo	160491	prophinder:45044;genbank:acc:NC_009332
mge:2127	prophinder:45042		34051	41	41		prophage	DNA	ds	linear	yes	Streptococcus pyogenes str. Manfredo	160491	prophinder:45042;genbank:acc:NC_009332;genbank:gi:139472888
mge:2126	prophinder:46434		18734	23	23		prophage	DNA	ds	linear	yes	Vibrio vulnificus CMCP6	216895	prophinder:46434;genbank:acc:NC_004459
mge:2125	prophinder:46433		14643	17	17		prophage	DNA	ds	linear	yes	Vibrio vulnificus CMCP6	216895	prophinder:46433;genbank:acc:NC_004459;genbank:gi:117956319
mge:2124	prophinder:46835		22733	21	20		prophage	DNA	ds	linear	yes	Lactobacillus gasseri ATCC 33323	324831	prophinder:46835;genbank:acc:NC_008530
mge:2123	prophinder:46834		7283	15	15		prophage	DNA	ds	linear	yes	Lactobacillus gasseri ATCC 33323	324831	prophinder:46834;genbank:acc:NC_008530;genbank:gi:116628683
